Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B Winrate vs A,Team B Winrate,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round,Team A Win
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon,T1,50.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,50.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon,Paper Rex,50.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,50.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0
VCT 2026: China Kickoff,Main Event,Upper Round 1,Trace Esports,Wolves Esports,33.33333333333333,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,66.66666666666667,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,0
VCT 2026: China Kickoff,Main Event,Upper Round 1,FunPlus Phoenix,TYLOO,33.33333333333333,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,66.66666666666667,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,0
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers,Nova Esports,66.66666666666666,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,33.33333333333334,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,1
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports,Titan Esports Club,100.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,1
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming,Wolves Esports,100.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming,TYLOO,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,1
VCT 2026: China Kickoff,Main Event,Upper Round 2,Bilibili Gaming,All Gamers,66.66666666666667,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,33.33333333333333,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,0
VCT 2026: China Kickoff,Main Event,Upper Round 2,Dragon Ranger Gaming,JDG Esports,100.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,0.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,1
VCT 2026: China Kickoff,Main Event,Middle Round 1,Nova Esports,TYLOO,50.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,0
VCT 2026: China Kickoff,Main Event,Middle Round 1,Titan Esports Club,Wolves Esports,50.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2026: China Kickoff,Main Event,Middle Round 1,Trace Esports,JDG Esports,100.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,0.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,1
VCT 2026: China Kickoff,Main Event,Middle Round 1,FunPlus Phoenix,Bilibili Gaming,33.33333333333334,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,66.66666666666666,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2026: China Kickoff,Main Event,Middle Round 2,TYLOO,Titan Esports Club,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,50.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,1
VCT 2026: China Kickoff,Main Event,Middle Round 2,Trace Esports,Bilibili Gaming,60.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,40.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2026: China Kickoff,Main Event,Lower Round 1,Nova Esports,Wolves Esports,75.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,25.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,0
VCT 2026: China Kickoff,Main Event,Upper Round 3,All Gamers,Dragon Ranger Gaming,33.33333333333333,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,66.66666666666667,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,1
VCT 2026: China Kickoff,Main Event,Lower Round 1,JDG Esports,FunPlus Phoenix,100.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,1
VCT 2026: China Kickoff,Main Event,Upper Round 3,Xi Lai Gaming,EDward Gaming,42.85714285714286,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,57.14285714285714,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,1
VCT 2026: China Kickoff,Main Event,Lower Round 2,Trace Esports,Wolves Esports,33.33333333333333,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,66.66666666666667,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2026: China Kickoff,Main Event,Middle Round 3,Dragon Ranger Gaming,TYLOO,50.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,1
VCT 2026: China Kickoff,Main Event,Lower Round 2,Titan Esports Club,JDG Esports,0.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,100.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0
VCT 2026: China Kickoff,Main Event,Middle Round 3,EDward Gaming,Bilibili Gaming,42.85714285714286,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,57.14285714285714,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2026: China Kickoff,Main Event,Lower Round 3,TYLOO,Trace Esports,100.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,0.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,1
VCT 2026: China Kickoff,Main Event,Lower Round 3,EDward Gaming,JDG Esports,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,1
VCT 2026: China Kickoff,Main Event,Middle Round 4,Dragon Ranger Gaming,Bilibili Gaming,33.33333333333334,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,66.66666666666666,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2026: China Kickoff,Main Event,Lower Round 4,TYLOO,EDward Gaming,0.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
VCT 2026: China Kickoff,Main Event,Lower Round 5,Dragon Ranger Gaming,EDward Gaming,33.33333333333333,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,66.66666666666667,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
VCT 2026: China Kickoff,Main Event,Upper Final,All Gamers,Xi Lai Gaming,16.666666666666664,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,83.33333333333334,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,1
VCT 2026: China Kickoff,Main Event,Middle Final,Xi Lai Gaming,Bilibili Gaming,50.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,50.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,1
VCT 2026: China Kickoff,Main Event,Lower Final,Bilibili Gaming,EDward Gaming,57.14285714285714,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,42.85714285714286,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
VCT 2026: China Stage 1,Group Stage,Week 1,Titan Esports Club,All Gamers,100.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,0.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,1
VCT 2026: China Stage 1,Group Stage,Week 1,Nova Esports,EDward Gaming,33.33333333333334,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,66.66666666666666,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
VCT 2026: China Stage 1,Group Stage,Week 1,JDG Esports,FunPlus Phoenix,100.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,1
VCT 2026: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming,Xi Lai Gaming,75.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,25.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0
VCT 2026: China Stage 1,Group Stage,Week 1,Bilibili Gaming,TYLOO,100.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,1
VCT 2026: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming,Nova Esports,75.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,25.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,0
VCT 2026: China Stage 1,Group Stage,Week 1,FunPlus Phoenix,All Gamers,0.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,100.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,0
VCT 2026: China Stage 1,Group Stage,Week 1,TYLOO,Titan Esports Club,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,50.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,1
VCT 2026: China Stage 1,Group Stage,Week 1,Wolves Esports,EDward Gaming,100.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,0.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,1
VCT 2026: China Stage 1,Group Stage,Week 1,Trace Esports,Xi Lai Gaming,50.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,50.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,1
VCT 2026: China Stage 1,Group Stage,Week 1,Bilibili Gaming,JDG Esports,66.66666666666666,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,33.33333333333334,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0
VCT 2026: China Stage 1,Group Stage,Week 2,FunPlus Phoenix,TYLOO,33.33333333333333,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,66.66666666666667,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,0
VCT 2026: China Stage 1,Group Stage,Week 2,Titan Esports Club,Bilibili Gaming,0.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,100.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2026: China Stage 1,Group Stage,Week 2,Xi Lai Gaming,Nova Esports,66.66666666666667,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,33.33333333333333,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,0
VCT 2026: China Stage 1,Group Stage,Week 2,EDward Gaming,Trace Esports,66.66666666666666,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,33.33333333333334,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,1
VCT 2026: China Stage 1,Group Stage,Week 2,JDG Esports,All Gamers,50.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,50.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,0
VCT 2026: China Stage 1,Group Stage,Week 2,Dragon Ranger Gaming,Wolves Esports,50.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2026: China Stage 1,Group Stage,Week 2,Nova Esports,Trace Esports,0.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,100.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,0
VCT 2026: China Stage 1,Group Stage,Week 2,FunPlus Phoenix,Bilibili Gaming,33.33333333333334,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,66.66666666666666,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,1
VCT 2026: China Stage 1,Group Stage,Week 2,All Gamers,TYLOO,33.33333333333333,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,66.66666666666667,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,1
VCT 2026: China Stage 1,Group Stage,Week 2,EDward Gaming,Dragon Ranger Gaming,66.66666666666667,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,33.33333333333333,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,0
VCT 2026: China Stage 1,Group Stage,Week 2,JDG Esports,Titan Esports Club,100.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,1
VCT 2026: China Stage 1,Group Stage,Week 2,Xi Lai Gaming,Wolves Esports,100.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2026: China Stage 1,Group Stage,Week 3,TYLOO,JDG Esports,66.66666666666667,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,33.33333333333333,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,1
VCT 2026: China Stage 1,Group Stage,Week 3,Trace Esports,Dragon Ranger Gaming,100.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,0.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,1
VCT 2026: China Stage 1,Group Stage,Week 3,All Gamers,Bilibili Gaming,33.33333333333333,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,66.66666666666667,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2026: China Stage 1,Group Stage,Week 3,Nova Esports,Wolves Esports,75.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,25.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2026: China Stage 1,Group Stage,Week 3,EDward Gaming,Xi Lai Gaming,57.14285714285714,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,42.85714285714286,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,1
VCT 2026: China Stage 1,Group Stage,Seeding,All Gamers,Xi Lai Gaming,16.666666666666664,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,83.33333333333334,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0
VCT 2026: China Stage 1,Group Stage,Seeding,JDG Esports,EDward Gaming,0.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
VCT 2026: China Stage 1,Group Stage,Seeding,TYLOO,Dragon Ranger Gaming,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,50.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,1
VCT 2026: Pacific Stage 1,Group Stage,Week 1,Gen.G,Global Esports,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,50.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,0
VCT 2026: Pacific Stage 1,Group Stage,Week 1,T1,VARREL,0.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,100.0,50.0,0.9098393273154269,121.91558441558442,185.5909090909091,4.116883116883117,1.8082467532467534,0
VCT 2026: Pacific Stage 1,Group Stage,Week 1,Nongshim RedForce,Paper Rex,50.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,50.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0
VCT 2026: Pacific Stage 1,Group Stage,Week 1,FULL SENSE,DetonatioN FocusMe,0.0,37.5,1.1388452960801623,132.38588850174216,204.58101045296166,5.788327526132404,0.4649477351916376,100.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,0
VCT 2026: Pacific Stage 1,Group Stage,Week 1,Team Secret,Kiwoom DRX,100.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,0.0,57.14285714285714,0.9815765797858733,127.01666666666667,191.20833333333334,2.85,3.3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 1,Rex Regum Qeon,ZETA DIVISION,100.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
VCT 2026: Pacific Stage 1,Group Stage,Week 2,DetonatioN FocusMe,T1,0.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
VCT 2026: Pacific Stage 1,Group Stage,Week 2,Nongshim RedForce,Kiwoom DRX,100.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,0.0,57.14285714285714,0.9815765797858733,127.01666666666667,191.20833333333334,2.85,3.3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 2,Team Secret,Global Esports,66.66666666666667,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,33.33333333333333,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,1
VCT 2026: Pacific Stage 1,Group Stage,Week 2,Rex Regum Qeon,VARREL,0.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,100.0,50.0,0.9098393273154269,121.91558441558442,185.5909090909091,4.116883116883117,1.8082467532467534,0
VCT 2026: Pacific Stage 1,Group Stage,Week 2,FULL SENSE,ZETA DIVISION,100.0,37.5,1.1388452960801623,132.38588850174216,204.58101045296166,5.788327526132404,0.4649477351916376,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
VCT 2026: Pacific Stage 1,Group Stage,Week 2,Gen.G,Paper Rex,100.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,0.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,1
VCT 2026: Pacific Stage 1,Group Stage,Week 3,FULL SENSE,VARREL,0.0,37.5,1.1388452960801623,132.38588850174216,204.58101045296166,5.788327526132404,0.4649477351916376,100.0,50.0,0.9098393273154269,121.91558441558442,185.5909090909091,4.116883116883117,1.8082467532467534,0
VCT 2026: Pacific Stage 1,Group Stage,Week 3,Team Secret,Paper Rex,100.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,0.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,1
VCT 2026: Pacific Stage 1,Group Stage,Week 3,Kiwoom DRX,Global Esports,100.0,57.14285714285714,0.9815765797858733,127.01666666666667,191.20833333333334,2.85,3.3,0.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,1
VCT 2026: Pacific Stage 1,Group Stage,Week 3,ZETA DIVISION,DetonatioN FocusMe,50.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,50.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,1
VCT 2026: Pacific Stage 1,Group Stage,Week 3,Rex Regum Qeon,T1,50.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,50.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,1
VCT 2026: Pacific Stage 1,Group Stage,Week 3,Nongshim RedForce,Gen.G,50.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Rex Regum Qeon,FULL SENSE,0.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,100.0,37.5,1.1388452960801623,132.38588850174216,204.58101045296166,5.788327526132404,0.4649477351916376,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Paper Rex,Global Esports,80.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,20.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G,Kiwoom DRX,0.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,100.0,57.14285714285714,0.9815765797858733,127.01666666666667,191.20833333333334,2.85,3.3,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe,VARREL,0.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,100.0,50.0,0.9098393273154269,121.91558441558442,185.5909090909091,4.116883116883117,1.8082467532467534,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1,ZETA DIVISION,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce,Team Secret,100.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,0.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G,Team Secret,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,50.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL,ZETA DIVISION,0.0,50.0,0.9098393273154269,121.91558441558442,185.5909090909091,4.116883116883117,1.8082467532467534,100.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,T1,FULL SENSE,50.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,50.0,37.5,1.1388452960801623,132.38588850174216,204.58101045296166,5.788327526132404,0.4649477351916376,1
